Doctor ID,Doctor Name,Education,Speciality,Experience,Adress,Location,,,,,,,,,,,,,,,,,,,,,
4392,Asst. Prof. Dr. Soheli Nargis,"['MBBS', 'FCPS']",GYNECOLOGISTS,20,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch),Dhaka,,,,,,,,,,,,,,,,,,,,,
4393,Prof. Dr. Ferdous Mahal Rooni,"['MBBS', 'MCPS', 'MS', 'FCPS']",GYNECOLOGISTS,25,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch),Dhaka,,,,,,,,,,,,,,,,,,,,,
4394,Dr. Nazia Binte Alamgir,"['MBBS', 'FCPS']",GYNECOLOGISTS,15,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch),Dhaka,,,,,,,,,,,,,,,,,,,,,
4395,Prof. Dr. Fatima Dolon,"['MBBS', 'FCPS', 'MCPS', 'DGO']",GYNECOLOGISTS,25,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch),Dhaka,,,,,,,,,,,,,,,,,,,,,
4396,Asso. Prof. Dr. Fahima Afroze,"['MBBS', 'MRCP']",GYNECOLOGISTS,22,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch),Dhaka,,,,,,,,,,,,,,,,,,,,,
4397,Prof. Dr. Runa Laila,"['MBBS', 'FCPS', 'MCPS', 'ADVANCED DIPLOMA IN ART & REPRODUCTIVE MEDICINE (UK)']",GYNECOLOGISTS,25,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch),Dhaka,,,,,,,,,,,,,,,,,,,,,
4398,Prof. Dr. Hafija Akter,"['MBBS', 'FCPS', 'FACS (USA)', 'OKETANI LMT TRAINING (JAPAN)']",GYNECOLOGISTS,22,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch),Dhaka,,,,,,,,,,,,,,,,,,,,,
4399,Prof. Dr. Suraiya Sultana,"['MBBS', 'DGO', 'MCPS', 'FCPS']",GYNECOLOGISTS,25,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch),Dhaka,,,,,,,,,,,,,,,,,,,,,
4400,Prof. Col. Dr. S M Rahid Sarwar,"['MBBS', 'FCPS', 'MACP']",MEDICINE SPECIALIST,28,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch),Dhaka,,,,,,,,,,,,,,,,,,,,,
4401,Assoc. Prof. Dr. Jamal Uddin Ahmed,"['MBBS', 'FCPS', 'CCD']",MEDICINE SPECIALIST,22,LABAID Diagnostic Uttara-01,Dhaka,,,,,,,,,,,,,,,,,,,,,
4402,Asso. Prof. Dr. Md. Sazzad Hossain,"['MBBS', 'FCPS', 'SPECIAL TRAINED IN CARDIOLOGY']",MEDICINE SPECIALIST,22,Popular Diagnostic Centre Ltd. | Uttara (Garib-E-Newaz Branch),Dhaka,,,,,,,,,,,,,,,,,,,,,
4403,Dr. Abdullah Al Mujahid,"['MBBS', 'FCCP', 'DTCT', 'MD']",RESPIRATORY SPECIALIST,17,Ibn Sina Diagnostic Center | Lalbagh,Dhaka,,,,,,,,,,,,,,,,,,,,,
4404,Dr. Mustafijur Rahman,"['MBBS', 'BCS', 'DTCD', 'MD']",RESPIRATORY SPECIALIST,16,Ibn Sina Diagnostic Center | Lalbagh,Dhaka,,,,,,,,,,,,,,,,,,,,,
4405,Dr. Md. Adnan Hasan Masud,"['MBBS', 'DTCD', 'FCPS', 'CCD', 'MCPS', 'MPH']",HEMATOLOGIST,15,Ibn Sina Diagnostic Center | Lalbagh,Dhaka,,,,,,,,,,,,,,,,,,,,,
4406,Shadia Chowdhury,"['MS', 'DU', 'CND (BIRDEM)']",NUTRITIONIST,12,Ibn Sina Diagnostic Center | Lalbagh,Dhaka,,,,,,,,,,,,,,,,,,,,,
4407,Fatema Tuz Zohra,"['BSC', 'MS', 'PGT', 'NDD', 'WMN (BADN)']",NUTRITIONIST,10,Ibn Sina Diagnostic Center | Lalbagh,Dhaka,,,,,,,,,,,,,,,,,,,,,
4408,Dr. Shahana Zaman,"['MBBS', 'FCPS']",CARDIOLOGIST,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4409,Dr. Shamim Ahmed,"['MBBS', 'FCPS']",MEDICINE SPECIALIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4410,Dr. Md. Shahadat Hossain,"['MBBS', 'BCS', 'MD']",NEPHROLOGIST,17,Popular Diagnostic Centre Ltd. | Badda,Dhaka,,,,,,,,,,,,,,,,,,,,,
4411,Dr. Abu Mohammad,"['MBBS', 'BCS', 'FCPS']",MEDICINE SPECIALIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4412,Dr. J. M. Ariful Islam,"['MBBS', 'BCS', 'FCPS', 'MD']",MEDICINE SPECIALIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4412,Dr. J. M. Ariful Islam,"['MBBS', 'BCS', 'FCPS', 'MD']",GASTROENTEROLOGIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4413,Dr. Md. Amzad Hossain,"['MBBS', 'BCS', 'FCPS']",MEDICINE SPECIALIST,23,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4414,Prof. Dr. Md. Ishaque Majumder,"['MBBS', 'MCPS', 'MD']",MEDICINE SPECIALIST,23,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4415,Prof. Dr. Md. Moniruzzaman Ahmed,"['MBBS', 'MD']",MEDICINE SPECIALIST,22,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4416,Dr. A. K. M. Azad Hossain,"['MBBS', 'BCS', 'MD']",CARDIOLOGIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4417,Dr. Md. Saiful Islam,"['MBBS', 'BCS', 'MD']",CARDIOLOGIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4418,Dr. Md. Rabiul Islam,"['MBBS', 'MD', 'BCS', 'CCD']",CARDIOLOGIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4419,Dr. A.T.M. Mahfuzul Haque Sahin,"['MBBS', 'MD']",CARDIOLOGIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4420,Dr. Sheik Asraf Ullah,"['MBBS', 'D-ORTHO']",ORTHOPEDIC SURGEON,19,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4421,Prof. Dr. M. A. Based,"['MBBS', 'D-ORTHO', 'WHO FELLOW (AUSTRALIA)']",ORTHOPEDIC SURGEON,23,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4422,Dr. Sheikh Borhan Uddin,"['MBBS', 'MS']",ORTHOPEDIC SURGEON,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4423,Dr. Md. Motiur Rahaman,"['MBBS', 'D.ORTHO']",ORTHOPEDIC SURGEON,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4424,Dr. Mohammad Iftekhar Alam,"['MBBS', 'D.ORTHO (BSMMU)']",ORTHOPEDIC SURGEON,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4425,Dr. A R M Nooruzzaman,"['MBBS', 'MRCP']",INTERNAL MEDICINE,43,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4425,Dr. A R M Nooruzzaman,"['MBBS', 'MRCP']",CRITICAL CARE SPECIALIST,43,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4426,Prof. Dr. Md. Zakir Hossain Sarker,"['MBBS', 'DTCD', 'MD']",PULMONOLOGIST,25,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4427,Dr. Ahmedul Kabir Chowdhury,"['MBBS', 'MS', 'FACS']",PLASTIC SURGEON,20,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4428,Dr. Hasib Rahman,"['MBBS', 'FCPS', 'MS', 'FELLOWSHIP IN PLASTIC', 'RECONSTRUCTIVE', 'HAND & MICROSURGERY']",PLASTIC SURGEON,20,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4429,Dr. Tarun Kumar Saha,"['MBBS', 'DCH', 'MD']",PEDIATRICIAN & NEONATOLOGIST,15,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4430,Dr. Tania Saad,"['MBBS', 'FCPS', 'MD']",PEDIATRIC NEUROLOGIST,15,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4431,Dr. Rezoana Rima,"['MBBS', 'FCPS']",PEDIATRICIAN,15,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4432,Dr. Md. Javed Rasheed,"['MBBS', 'BCS', 'MS']",ORTHOPEDIST,30,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4433,Dr. Zabun Nahar,"['MBBS', 'MCPS']",GYNECOLOGIST & OBSTETRICIAN,25,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4434,Dr. Mahbuba Nargis,"['MBBS', 'FCPS', 'MCPS', 'DGO', 'MPH']",GYNECOLOGIST & OBSTETRICIAN,15,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4435,Ms. Monirunnaher Lupa,"['BSC (FOOD & NUTRITION)', 'MS']",DIETICIAN,10,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4436,Ms. Zeenat Laila (Bani),"['BSC (FOOD & NUTRITION)', 'MS', 'MPH', 'IAPEN (CRITICAL PATIENT CARE)']",DIETICIAN,10,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4437,Dr. Patoary Mohammed Faruque,"['MBBS', 'FCPS']",NEUROSURGEON,15,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4438,Dr. Mohammad Yusuf Harun,"['MBBS', 'CCD', 'D.ORTHO (BSMMU-FORMER IPGMR)', 'A.O SPINE MEMBER (SWITZERLAND)']",UROLOGIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4439,Dr. S. K. Amirul Islam,"['MBBS', 'MS']",UROLOGIST,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4440,Dr. Md. Merajul Islam Miraj,"['MBBS', 'MCPS', 'MS', 'FACS']",UROLOGIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4441,Assoc. Prof. Dr. Fahmida Haque,"['MBBS', 'MD']",DERMATOLOGIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4442,Dr. Tabassum Nasrin,"['MBBS', 'MD']",DERMATOLOGIST,15,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4443,Dr. Sharmin Jahan,"['MBBS', 'BCS', 'MCPS', 'FCPS']",DERMATOLOGIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4444,Prof. Dr. Sayed Farhan Ali Razib,"['MBBS', 'FCPS']",OTOLARYNGOLOGISTS (ENT),22,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4445,Prof. Dr. Md. Safiullah,"['MBBS', 'DLO', 'MCPS', 'FICS (USA)', 'FRCS', ' UK)']",OTOLARYNGOLOGISTS (ENT),17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4446,Dr. Ariful Islam Arif,"['MBBS', 'FCPS']",OTOLARYNGOLOGISTS (ENT),20,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4447,Prof. Dr. Md. Fakhruddin Bhuiyan,"['MBBS', 'MCPS', 'FCPS']",HEMATOLOGIST,23,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4448,Dr. Md. Riad Hasan,"['MBBS', 'CCD', 'FMD (USTC)']",ENDOCRINOLOGIST,15,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4449,Dr. Md. Arifuzzaman Milon,"['MBBS', 'BCS', 'MD']",NEUROLOGIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4450,Assoc. Prof. Dr. Mohammad Ariful Islam,"['MBBS', 'MD']",NEUROLOGIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4451,Dr. Chowdhury Neamul Hassan Refayat,"['MBBS', 'BCS', 'MD', 'MRCP', 'CCD']",NEUROLOGIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4452,Dr. Shirin Akter Runa,"['BDS', 'PGT', ' ORAL AND MAXILLOFACIAL SURGERY', ' PAEDIATRIC DENTISTRY)']",DENTIST,15,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4453,Dr. Ikhtear Ibne Mustafa,"['BDS', 'DDS', 'MD']",DENTIST,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4454,Dr. Md. Atiqur Haque,"['BDS', 'PGT']",DENTIST,15,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4455,Dr. Md. Kausar Habib,"['BDS', 'BCS', 'MS', 'FCPS', ' ORAL & MAXILLOFACIAL SURGERY)']",DENTIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4456,Dr. Md. Imran Hossain,"['BDS', 'BCS', 'MS']",DENTIST,15,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4457,Dr. Musa Mohammad Hojaifa,"['MBBS', 'BCS', 'CCD', 'FCPS']",PHYSICAL MEDICINE,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4458,Prof. Dr. Md. Jahidul Islam,"['MBBS', 'BCS', 'MPH', 'FCPS']",PHYSICAL MEDICINE,22,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4459,Dr. Afroza Begum,"['MBBS', 'BCS', 'MD']",ENDOCRINOLOGIST,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4460,Dr. Md. Shafiqur Rahman,"['MBBS', 'DTCD', 'MPH']",RESPIRATORY SPECIALIST,22,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4461,Dr. Mohammad Ashik Imran Khan,"['MBBS', 'MD', 'FCPS', 'MCPS', 'MACP']",RESPIRATORY SPECIALIST,19,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4462,Dr. Md. Asadur Rahman,"['MBBS', 'MD', 'DTCD (DU)']",RESPIRATORY SPECIALIST,20,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4463,Dr. Tazrin Farhana,"['MBBS', 'BCS', 'MD']",RESPIRATORY SPECIALIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4464,Dr. Md. Mehbub Ahsan,"['MBBS', 'BCS', 'MCPS', 'FCPS']",ONCOLOGIST,19,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4465,Dr. Md. Abdus Salam,"['MBBS', 'BCS', 'MS']",ONCOLOGIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4466,Prof. Dr. Dipi Barua,"['MBBS', 'MCPS', 'DGO', 'FCPS', 'MS']",GYNECOLOGIST & OBSTETRICIAN,23,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4467,Dr. Sayeeda Parvin Snigdha,"['MBBS', 'FCPS', 'MS', 'MPH']",GYNECOLOGIST & OBSTETRICIAN,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4468,Dr. Zenat Rehana Shirin,"['MBBS', 'BCS', 'MCPS', 'FCPS', 'DGO']",GYNECOLOGIST & OBSTETRICIAN,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4469,Dr. Nasreen Haque,"['MBBS', 'FCPS']",GYNECOLOGIST & OBSTETRICIAN,20,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4470,Dr. Nasreen Sultana Luna,"['MBBS', 'BCS', 'MPH', 'MS']",GYNECOLOGIST & OBSTETRICIAN,20,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4471,Dr. Faryal Mustary,"['MBBS', 'CCD', 'MS']",GYNECOLOGIST & OBSTETRICIAN,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4472,Prof. Dr. Md. Zillur Rahman,"['MBBS', 'FCPS', 'MS']",OTOLARYNGOLOGISTS (ENT),23,Evercare Hospital Dhaka,Dhaka,,,,,,,,,,,,,,,,,,,,,
4473,Dr. Md. Bakhtiar Azam,"['MBBS', 'MD']",NEUROMEDICINE SPECIALIST,25,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4474,Dr. Forhad Hossain Chowdhury,"['MBBS', 'FCPS', 'MS']",NEUROSURGEON,15,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4475,Dr. Md. Musfiqur Rahman,"['MBBS', 'FCPS', 'MACP']",INTERNAL MEDICINE SPECIALIST,15,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4476,Prof. Dr. Md. Sohailul Islam,"['MBBS', 'FCPS']",INTERNAL MEDICINE SPECIALIST,25,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4477,Prof. Dr. K. M. J. Zaki,"['MBBS', 'MD']",HEPATOLOGIST,25,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4478,Dr. Md. Baharul Alam,"['MBBS', 'MD']",GASTROENTEROLOGIST,20,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4479,Dr. Dewan M Hasan,"['MBBS', 'DLO']",OTOLARYNGOLOGISTS (ENT),25,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4480,Dr. Farjana Akhter,"['MBBS', 'DDV']",DERMATOLOGIST,15,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4481,Dr. Masuma Nawar,"['BDS', ' DENTAL UNIT)', 'DDS (CONSERVATIVE DENTISTRY)', 'AFMI (CMH. DHAKA)', 'PGT', 'PGT']",MAXILLOFACIAL AND DENTAL SURGEON,20,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4482,Dr. S. M. Forhad Arefin,"['BDS', 'FCPS']",MAXILLOFACIAL AND DENTAL SURGEON,22,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4483,Dr. Md. Shahidul Islam,"['MBBS', 'MS', 'MS']",COLORECTAL SURGEON,15,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4484,Dr. Tanveer Zaman,"['MBBS', 'MS']",CARDIAC SURGEON,22,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4485,Dr. Md. Shaukat Ali,"['MBBS', 'FCPS', 'MS']",CARDIAC SURGEON,25,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4486,Dr. Md. Harun-Ar-Rashid,"['MBBS', 'DCH', 'MPH', 'FRSM (PAEDID)', 'LONDON']",PEDIATRICIAN,24,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4487,Dr. Md. Mostafizur Rahmam,"['MBBS', 'BCS', 'FCPS', 'MD']",PEDIATRICIAN,21,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4488,Dr. Md. Atiar Rahman,"['MBBS', 'DCH', 'FCPS', 'MD']",PEDIATRICIAN,20,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4489,Prof. Dr. Ashraf Uddin Ahmed,"['MBBS', 'FRSH (UK)', 'DCH', 'MPH']",PEDIATRICIAN,22,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4490,Dr. Md. Mokhlesur Rahman Sazal,"['MBBS', 'MS', 'FACS (USA)']",VASCULAR SURGEON,22,Bangladesh Specialized Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4491,Dr. Md. Kamrul Anam,"['MBBS', 'BCS', 'MD']",GASTROENTEROLOGIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4492,Dr. Moshfiqur Rahman Chowdhury,"['MBBS', 'MD', 'FCPS']",GASTROENTEROLOGIST,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4493,Dr. Sultana Parvin,"['MBBS', 'MD']",GASTROENTEROLOGIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4494,Dr. Mostafa Mamun Warid,"['MBBS', 'MS']",GASTROENTEROLOGIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4495,Dr. Muhammad Saiful Islam,"['MBBS', 'BCS', 'MD', 'FCPS', 'MCPS']",GASTROENTEROLOGIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4496,Prof. Dr. A. K. Azad,"['MBBS', 'DO', 'FCPS']",OPHTHALMOLOGIST,21,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4497,Dr. Md. Mozammel Hoque,"['MBBS', 'MS', 'BCS']",GENERAL SURGEON,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4498,Dr. Khadija Rahman Sonia,"['MBBS', 'FCPS']",GENERAL SURGEON,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4499,Prof. Dr. A.K.M. Ruhul Amin,"['MBBS', 'MS']",GENERAL SURGEON,23,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4500,Dr. Faruq Amin Talukder,"['MBBS', 'MD']",NEPHROLOGIST,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4501,Dr. Tohfatul Jannat Shampa,"['MBBS', 'MD', 'DM']",RADIOLOGIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4502,Dr. MD. Shamim Farooq Titu,"['MBBS', 'MD']",PATHOLOGIST,18,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4503,Prof. Dr. Ashim Ranjam Barua,"['MBBS', 'M.PHIL']",PATHOLOGIST,25,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4504,Fatema Siddiquey Chhonda,"['BSC', 'MS']",NUTRITIONIST,10,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4505,Dr. Shabnam Jahan Hoque,"['MBBS', 'D-CARD', 'FCPS']",CARDIOLOGIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4506,Dr. Sardar Md. Shawkat Ali,"['MBBS', 'DCH']",PEDIATRICIAN,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4507,Dr. Fouzia Anar,"['MBBS', 'CCD', 'FCPS']",MEDICINE SPECIALIST,16,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4508,Dr. Mosammat Shameem Ara Begum,"['MBBS', 'FCPS', 'FCPS']",PEDIATRIC NEUROLOGIST,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4509,Dr. Kazi Ashraful Islam,"['MBBS', 'MCPS', 'MD']",PEDIATRIC NEUROLOGIST,17,Ibn Sina Diagnostic Center | Malibag,Dhaka,,,,,,,,,,,,,,,,,,,,,
4510,Asst. Prof. Dr. Tanbir Al Misbah,"['MBBS', 'MS']",UROLOGIST,20,BRAC Healthcare | Uttara,Dhaka,,,,,,,,,,,,,,,,,,,,,
4511,Dr. Md. Hafizur Rahman,"['MBBS', 'MTM (BSMMU)']",TRANSFUSION MEDICINE SPECIALIST,20,Enam Medical College & Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4512,Prof. Dr. Debasish Das,"['MBBS', 'FCPS', 'TRAIN IN LAPAROSCOPIC SURGERY (GERMANY)']",GENERAL SURGEON,25,Enam Medical College & Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4513,Dr. Sonia Akter,"['MBBS', 'FCPS']",GENERAL SURGEON,20,Enam Medical College & Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4514,Dr. Raisul Islam,"['MBBS', 'MS', ' BSMMU)', 'ADVANCE TRAINING IN LAPAROSCOPIC SURGERY', 'GENERAL LAPAROSCOPIC', 'HERNIA', 'BREAST AND COLORECTAL SURGEON']",GENERAL SURGEON,20,Enam Medical College & Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4514,Dr. Raisul Islam,"['MBBS', 'MS', ' BSMMU)', 'ADVANCE TRAINING IN LAPAROSCOPIC SURGERY', 'GENERAL LAPAROSCOPIC', 'HERNIA', 'BREAST AND COLORECTAL SURGEON']",LAPAROSCOPIC SURGEON,20,Enam Medical College & Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4514,Dr. Raisul Islam,"['MBBS', 'MS', ' BSMMU)', 'ADVANCE TRAINING IN LAPAROSCOPIC SURGERY', 'GENERAL LAPAROSCOPIC', 'HERNIA', 'BREAST AND COLORECTAL SURGEON']",COLORECTAL SURGEON,20,Enam Medical College & Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
4515,Dr. Karina Rahman,"['MBBS', 'FCPS', 'MRCS (EDIN)']",GENERAL SURGEON,18,Enam Medical College & Hospital,Dhaka,,,,,,,,,,,,,,,,,,,,,
